VIDEO,AUTHOR,DATE,TEXT,CLASS
KQ6zr6kCPj8,SuperPanic3,2015-01-17T20:26:39.026000,LIKE AND SUBSCRIB IF YOU WATCH IN 2015 ;)﻿,1
KQ6zr6kCPj8,Lindsay Reynolds,2015-01-19T00:40:40.097000,Check out this playlist on YouTube:﻿,1
KQ6zr6kCPj8,Priscilla Sipinga,2015-01-19T05:53:12.118000,Check out this playlist on YouTube:hbbhhhgh﻿,1
KQ6zr6kCPj8,sarah-ann erasmus,2015-01-20T15:02:17.552000,Check out this video on YouTube:﻿,1
KQ6zr6kCPj8,monique graham,2015-01-20T19:21:30.191000,Check out this playlist on YouTube:a﻿,1
KQ6zr6kCPj8,Ruben Aviles,2015-01-22T02:08:41.056000,Check out this video on YouTube:﻿,1
KQ6zr6kCPj8,Ioan Meruta,2015-01-22T23:31:42.316000,"<a href=""https://m.freemyapps.com/share/url/10b35481"">https://m.freemyapps.com/share/url/10b35481</a>﻿",1
KQ6zr6kCPj8,James Wolf,2015-01-23T21:44:55.558000,Check out this video on YouTube:﻿,1
KQ6zr6kCPj8,Rafael Diaz Jr,2015-01-25T20:56:06.533000,Check out this video on YouTube:﻿,1
KQ6zr6kCPj8,Rafael Diaz Jr,2015-01-25T20:57:46.039000,Check out this video on YouTube:﻿,1
KQ6zr6kCPj8,Eric Carbajal,2015-01-26T18:27:00.309000,Check out this video on YouTube:﻿,1
KQ6zr6kCPj8,Mizz swagger,2015-01-27T01:53:24.950000,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨<br />NOW THAT I HAVE YOUR ATTENTION!!! 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨SUBSCRIBE TO MY CHANNEL!!!<br />🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨<br />GRACIAS!💋<br />🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨﻿,1
